25.67,85.34,0.243,1.296
25.67,85.36,0.243,1.296
25.67,85.37,0.243,1.296
25.67,85.39,0.243,1.297
25.68,85.41,0.243,1.297
25.68,85.42,0.243,1.297
25.68,85.44,0.243,1.297
25.68,85.46,0.243,1.297
25.68,85.47,0.243,1.297
25.68,85.49,0.243,1.297
25.68,85.51,0.243,1.297
25.69,85.52,0.243,1.297
25.69,85.54,0.243,1.296
25.69,85.56,0.243,1.296
25.69,85.57,0.243,1.296
25.69,85.59,0.243,1.296
25.69,85.61,0.243,1.296
25.70,85.62,0.243,1.296
25.70,85.64,0.243,1.296
25.70,85.66,0.243,1.296
25.70,85.67,0.243,1.297
25.70,85.69,0.243,1.297
25.71,85.71,0.243,1.297
25.71,85.72,0.243,1.297
25.71,85.74,0.243,1.297
25.71,85.76,0.243,1.297
25.71,85.77,0.243,1.297
25.71,85.79,0.243,1.297
25.72,85.81,0.243,1.297
25.72,85.82,0.243,1.298
25.72,85.84,0.243,1.298
25.72,85.86,0.243,1.298
25.72,85.87,0.243,1.298
25.72,85.89,0.243,1.298
25.73,85.91,0.243,1.298
25.73,85.92,0.243,1.298
25.73,85.94,0.243,1.298
25.73,85.95,0.243,1.298
25.73,85.97,0.243,1.298
25.73,85.99,0.243,1.298
25.73,86.01,0.243,1.298
25.74,86.02,0.243,1.298
25.74,86.04,0.243,1.298
25.74,86.06,0.243,1.298
25.74,86.07,0.243,1.298
25.74,86.09,0.243,1.298
25.74,86.11,0.243,1.298
25.75,86.12,0.243,1.298
25.75,86.14,0.243,1.298
25.75,86.16,0.243,1.298
25.75,86.17,0.243,1.299
25.75,86.19,0.243,1.298
25.76,86.21,0.243,1.298
25.76,86.22,0.243,1.298
25.76,86.24,0.243,1.298
25.76,86.26,0.243,1.298
25.76,86.27,0.243,1.298
25.76,86.29,0.243,1.298
25.77,86.30,0.243,1.298
25.77,86.32,0.243,1.298
25.77,86.34,0.243,1.298
25.77,86.36,0.243,1.298
25.77,86.37,0.243,1.298
25.77,86.39,0.243,1.298
25.78,86.41,0.243,1.298
25.78,86.42,0.243,1.298
25.78,86.44,0.243,1.298
25.78,86.46,0.243,1.298
25.78,86.47,0.243,1.298
25.78,86.49,0.243,1.298
25.78,86.51,0.243,1.298
25.79,86.52,0.243,1.298
25.79,86.54,0.243,1.298
25.79,86.55,0.243,1.298
25.79,86.57,0.243,1.298
25.79,86.59,0.243,1.298
25.79,86.61,0.243,1.298
25.80,86.62,0.243,1.298
25.80,86.64,0.243,1.299
25.80,86.66,0.243,1.299
25.80,86.67,0.243,1.299
25.80,86.69,0.243,1.299
25.81,86.71,0.243,1.299
25.81,86.72,0.243,1.298
25.81,86.74,0.243,1.298
25.81,86.76,0.243,1.298
25.81,86.77,0.243,1.298
25.81,86.79,0.243,1.299
25.82,86.81,0.243,1.299
25.82,86.82,0.243,1.299
25.82,86.84,0.243,1.299
25.82,86.86,0.244,1.299
25.82,86.87,0.244,1.299
25.82,86.89,0.244,1.299
25.83,86.91,0.244,1.299
25.83,86.92,0.244,1.299
25.83,86.94,0.244,1.299
25.83,86.96,0.244,1.299
25.83,86.97,0.244,1.299
25.83,86.99,0.244,1.299
25.83,87.01,0.244,1.299
25.84,87.02,0.244,1.299
25.84,87.04,0.244,1.299
25.84,87.06,0.244,1.299
25.84,87.07,0.244,1.299
25.84,87.09,0.244,1.299
25.84,87.11,0.244,1.299
25.85,87.12,0.244,1.299
25.85,87.14,0.244,1.299
25.85,87.16,0.244,1.299
25.85,87.17,0.244,1.299
25.85,87.19,0.244,1.299
25.86,87.21,0.244,1.299
25.86,87.22,0.244,1.299
25.86,87.24,0.244,1.299
25.86,87.26,0.244,1.299
25.86,87.27,0.244,1.300
25.86,87.29,0.244,1.300
25.87,87.31,0.244,1.300
25.87,87.32,0.244,1.300
25.87,87.34,0.244,1.300
25.87,87.36,0.244,1.300
25.87,87.38,0.244,1.300
25.87,87.39,0.244,1.300
25.88,87.41,0.244,1.300
25.88,87.42,0.244,1.300
25.88,87.44,0.244,1.300
25.88,87.46,0.244,1.300
25.88,87.47,0.244,1.300
25.88,87.49,0.244,1.300
25.88,87.51,0.244,1.300
25.89,87.52,0.244,1.300
25.89,87.54,0.244,1.300
25.89,87.56,0.244,1.300
25.89,87.57,0.244,1.300
25.89,87.59,0.244,1.300
25.89,87.61,0.244,1.300
25.90,87.62,0.244,1.301
25.90,87.64,0.244,1.301
25.90,87.66,0.244,1.301
25.90,87.67,0.244,1.301
25.90,87.69,0.244,1.301
25.91,87.71,0.244,1.301
25.91,87.72,0.244,1.301
25.91,87.74,0.244,1.301
25.91,87.76,0.244,1.301
25.91,87.77,0.244,1.301
25.91,87.79,0.244,1.301
25.92,87.81,0.244,1.301
25.92,87.82,0.244,1.301
25.92,87.84,0.244,1.301
25.92,87.86,0.244,1.301
25.92,87.87,0.244,1.301
25.92,87.89,0.244,1.301
25.93,87.91,0.244,1.301
25.93,87.92,0.244,1.301
25.93,87.94,0.244,1.301
25.93,87.96,0.244,1.301
25.93,87.97,0.244,1.302
25.93,87.99,0.244,1.302
25.93,88.01,0.244,1.302
25.94,88.02,0.244,1.302
25.94,88.04,0.244,1.302
25.94,88.06,0.244,1.302
25.94,88.07,0.244,1.302
25.94,88.09,0.244,1.302
25.94,88.11,0.244,1.302
25.95,88.12,0.244,1.302
25.95,88.14,0.244,1.302
25.95,88.16,0.244,1.302
25.95,88.18,0.244,1.302
25.95,88.19,0.244,1.302
25.96,88.21,0.244,1.302
25.96,88.22,0.244,1.302
25.96,88.24,0.244,1.302
25.96,88.26,0.244,1.302
25.96,88.27,0.244,1.303
25.96,88.29,0.244,1.303
25.97,88.31,0.244,1.303
25.97,88.32,0.244,1.303
25.97,88.34,0.244,1.303
25.97,88.36,0.244,1.303
25.97,88.37,0.244,1.303
25.97,88.39,0.244,1.303
25.98,88.41,0.244,1.303
25.98,88.42,0.244,1.303
25.98,88.44,0.244,1.303
25.98,88.46,0.244,1.304
25.98,88.48,0.244,1.304
25.98,88.49,0.244,1.304
25.98,88.51,0.244,1.304
25.99,88.53,0.244,1.304
25.99,88.54,0.244,1.304
25.99,88.56,0.244,1.304
25.99,88.57,0.244,1.304
25.99,88.59,0.244,1.304
25.99,88.61,0.244,1.304
26.00,88.62,0.244,1.304
26.00,88.64,0.244,1.304
26.00,88.66,0.244,1.304
26.00,88.67,0.244,1.304
26.00,88.69,0.244,1.304
26.01,88.71,0.244,1.304
26.01,88.72,0.244,1.304
26.01,88.74,0.244,1.304
26.01,88.76,0.244,1.304
26.01,88.77,0.244,1.304
26.01,88.79,0.244,1.304
26.02,88.81,0.244,1.305
26.02,88.82,0.244,1.305
26.02,88.84,0.245,1.305
26.02,88.86,0.245,1.305
26.02,88.87,0.245,1.305
26.02,88.89,0.245,1.305
26.03,88.91,0.245,1.306
26.03,88.92,0.245,1.306
26.03,88.94,0.245,1.306
26.03,88.96,0.245,1.306
26.03,88.97,0.245,1.306
26.03,88.99,0.245,1.306
26.03,89.01,0.245,1.306
26.04,89.02,0.245,1.306
26.04,89.04,0.245,1.306
26.04,89.06,0.245,1.306
26.04,89.07,0.245,1.306
26.04,89.09,0.245,1.306
26.04,89.11,0.245,1.306
26.05,89.13,0.245,1.306
26.05,89.14,0.245,1.306
26.05,89.16,0.245,1.306
26.05,89.17,0.245,1.306
26.05,89.19,0.245,1.306
26.06,89.21,0.245,1.307
26.06,89.22,0.245,1.307
26.06,89.24,0.245,1.307
26.06,89.26,0.245,1.307
26.06,89.28,0.245,1.307
26.06,89.29,0.245,1.307
26.07,89.31,0.245,1.307
26.07,89.32,0.245,1.307
26.07,89.34,0.245,1.307
26.07,89.36,0.245,1.307
26.07,89.37,0.245,1.307
26.07,89.39,0.245,1.307
26.08,89.41,0.245,1.307
26.08,89.43,0.245,1.307
26.08,89.44,0.245,1.307
26.08,89.46,0.245,1.307
26.08,89.48,0.245,1.307
26.08,89.49,0.245,1.307
26.08,89.51,0.245,1.307
26.09,89.53,0.245,1.307
26.09,89.54,0.245,1.307
26.09,89.56,0.245,1.307
26.09,89.57,0.245,1.307
26.09,89.59,0.245,1.307
26.09,89.61,0.245,1.307
26.10,89.63,0.245,1.307
26.10,89.64,0.245,1.307
26.10,89.66,0.245,1.307
26.10,89.68,0.245,1.308
26.10,89.69,0.245,1.308
26.11,89.71,0.245,1.308
26.11,89.73,0.245,1.308
26.11,89.74,0.245,1.308
26.11,89.76,0.245,1.308
26.11,89.78,0.245,1.308
26.11,89.79,0.245,1.308
26.12,89.81,0.245,1.308
26.12,89.83,0.245,1.308
26.12,89.84,0.245,1.308
26.12,89.86,0.245,1.308
26.12,89.88,0.245,1.308
26.12,89.89,0.245,1.308
26.13,89.91,0.245,1.308
26.13,89.93,0.245,1.308
26.13,89.94,0.245,1.309
26.13,89.96,0.245,1.309
26.13,89.97,0.245,1.309
26.13,89.99,0.245,1.309
26.13,90.01,0.245,1.309
26.14,90.02,0.245,1.309
26.14,90.04,0.245,1.309
26.14,90.06,0.245,1.309
26.14,90.07,0.245,1.309
26.14,90.09,0.245,1.309
26.14,90.11,0.245,1.309
26.15,90.13,0.245,1.309
26.15,90.14,0.245,1.309
26.15,90.16,0.245,1.309
26.15,90.18,0.245,1.309
26.15,90.19,0.245,1.309
26.16,90.21,0.245,1.309
26.16,90.23,0.245,1.309
26.16,90.24,0.245,1.309
26.16,90.26,0.245,1.309
26.16,90.28,0.245,1.309
26.16,90.29,0.245,1.309
26.17,90.31,0.245,1.310
26.17,90.33,0.246,1.310
26.17,90.34,0.246,1.311
26.17,90.36,0.246,1.311
26.17,90.37,0.246,1.311
26.17,90.39,0.246,1.311
26.18,90.41,0.246,1.311
26.18,90.43,0.246,1.311
26.18,90.44,0.246,1.311
26.18,90.46,0.246,1.311
26.18,90.48,0.246,1.311
26.18,90.49,0.246,1.311
26.18,90.51,0.246,1.311
26.19,90.53,0.246,1.311
26.19,90.54,0.246,1.312
26.19,90.56,0.246,1.312
26.19,90.57,0.246,1.312
26.19,90.59,0.246,1.312
26.19,90.61,0.246,1.312
26.20,90.63,0.246,1.312
26.20,90.64,0.246,1.312
26.20,90.66,0.246,1.312
26.20,90.68,0.246,1.312
26.20,90.69,0.246,1.312
26.21,90.71,0.246,1.312
26.21,90.73,0.246,1.312
26.21,90.74,0.246,1.312
26.21,90.76,0.246,1.312
26.21,90.78,0.246,1.312
26.21,90.79,0.246,1.312
26.22,90.81,0.246,1.312
26.22,90.83,0.246,1.312
26.22,90.84,0.246,1.312
26.22,90.86,0.246,1.312
26.22,90.88,0.246,1.312
26.22,90.89,0.246,1.312
26.23,90.91,0.246,1.312
26.23,90.93,0.246,1.312
26.23,90.94,0.246,1.312
26.23,90.96,0.246,1.312
26.23,90.98,0.246,1.312
26.23,90.99,0.246,1.312
26.23,91.01,0.246,1.312
26.24,91.03,0.246,1.312
26.24,91.04,0.246,1.313
26.24,91.06,0.246,1.313
26.24,91.08,0.246,1.313
26.24,91.09,0.246,1.313
26.24,91.11,0.246,1.314
26.25,91.13,0.246,1.314
26.25,91.14,0.246,1.314
26.25,91.16,0.246,1.314
26.25,91.18,0.246,1.314
26.25,91.19,0.246,1.315
26.26,91.21,0.246,1.315
26.26,91.23,0.246,1.315
26.26,91.24,0.246,1.315
26.26,91.26,0.246,1.315
26.26,91.28,0.246,1.315
26.26,91.29,0.247,1.315
26.27,91.31,0.247,1.315
26.27,91.33,0.247,1.315
26.27,91.34,0.247,1.315
26.27,91.36,0.247,1.315
26.27,91.38,0.247,1.315
26.27,91.39,0.247,1.315
26.28,91.41,0.247,1.315
26.28,91.43,0.247,1.315
26.28,91.44,0.247,1.315
26.28,91.46,0.247,1.315
26.28,91.48,0.247,1.316
26.28,91.49,0.247,1.316
26.28,91.51,0.247,1.316
26.29,91.53,0.247,1.316
26.29,91.54,0.247,1.316
26.29,91.56,0.247,1.316
26.29,91.58,0.247,1.316
26.29,91.59,0.247,1.316
26.29,91.61,0.247,1.316
26.30,91.63,0.247,1.316
26.30,91.64,0.247,1.317
26.30,91.66,0.247,1.317
26.30,91.68,0.247,1.317
26.30,91.69,0.247,1.317
26.31,91.71,0.247,1.317
26.31,91.73,0.247,1.317
26.31,91.74,0.247,1.317
26.31,91.76,0.247,1.317
26.31,91.78,0.247,1.317
26.31,91.79,0.247,1.317
26.32,91.81,0.247,1.317
26.32,91.83,0.247,1.317
26.32,91.84,0.247,1.317
26.32,91.86,0.247,1.317
26.32,91.88,0.247,1.318
26.32,91.89,0.247,1.318
26.33,91.91,0.247,1.318
26.33,91.93,0.247,1.318
26.33,91.94,0.247,1.318
26.33,91.96,0.247,1.318
26.33,91.98,0.247,1.318
26.33,91.99,0.247,1.318
26.33,92.01,0.247,1.318
26.34,92.03,0.247,1.318
26.34,92.04,0.247,1.318
26.34,92.06,0.247,1.318
26.34,92.08,0.247,1.318
26.34,92.09,0.247,1.318
26.34,92.11,0.247,1.318
26.35,92.13,0.247,1.318
26.35,92.14,0.247,1.318
26.35,92.16,0.247,1.319
26.35,92.18,0.247,1.319
26.35,92.19,0.247,1.319
26.36,92.21,0.247,1.319
26.36,92.23,0.247,1.319
26.36,92.24,0.247,1.319
26.36,92.26,0.247,1.319
26.36,92.28,0.247,1.319
26.36,92.29,0.247,1.318
26.37,92.31,0.247,1.318
26.37,92.33,0.247,1.318
26.37,92.34,0.247,1.318
26.37,92.36,0.247,1.318
26.37,92.38,0.247,1.318
26.37,92.39,0.247,1.319
26.38,92.41,0.247,1.319
26.38,92.43,0.247,1.319
26.38,92.44,0.247,1.319
26.38,92.46,0.247,1.319
26.38,92.47,0.247,1.320
26.38,92.49,0.247,1.319
26.38,92.51,0.247,1.319
26.39,92.53,0.247,1.319
26.39,92.54,0.247,1.319
26.39,92.56,0.247,1.319
26.39,92.58,0.247,1.319
26.39,92.59,0.247,1.319
26.39,92.61,0.247,1.320
26.40,92.63,0.247,1.320
26.40,92.64,0.247,1.320
26.40,92.66,0.247,1.320
26.40,92.68,0.247,1.320
26.40,92.69,0.247,1.320
26.41,92.71,0.247,1.320
26.41,92.73,0.247,1.320
26.41,92.74,0.247,1.320
26.41,92.76,0.247,1.320
26.41,92.78,0.247,1.320
26.41,92.79,0.247,1.320
26.42,92.81,0.248,1.320
26.42,92.83,0.248,1.320
26.42,92.84,0.248,1.320
26.42,92.86,0.248,1.320
26.42,92.88,0.248,1.320
26.42,92.89,0.248,1.320
26.43,92.91,0.248,1.320
26.43,92.93,0.248,1.321
26.43,92.94,0.248,1.321
26.43,92.96,0.248,1.321
26.43,92.98,0.248,1.321
26.43,92.99,0.248,1.321
26.43,93.01,0.248,1.321
26.44,93.03,0.248,1.321
26.44,93.04,0.248,1.321
26.44,93.06,0.248,1.321
26.44,93.08,0.248,1.321
26.44,93.09,0.248,1.321
26.44,93.11,0.248,1.321
26.45,93.13,0.248,1.321
26.45,93.14,0.248,1.321
26.45,93.16,0.248,1.321
26.45,93.18,0.248,1.321
26.45,93.19,0.248,1.321
26.46,93.21,0.248,1.321
26.46,93.23,0.248,1.322
26.46,93.24,0.248,1.322
26.46,93.26,0.248,1.322
26.46,93.28,0.248,1.322
26.46,93.29,0.248,1.322
26.47,93.31,0.248,1.322
26.47,93.33,0.248,1.322
26.47,93.34,0.248,1.322
26.47,93.36,0.248,1.322
26.47,93.38,0.248,1.322
26.47,93.39,0.248,1.322
26.48,93.41,0.248,1.322
26.48,93.43,0.248,1.322
26.48,93.44,0.248,1.322
26.48,93.46,0.248,1.322
26.48,93.48,0.248,1.322
26.48,93.49,0.248,1.322
26.48,93.51,0.248,1.322
26.49,93.53,0.248,1.322
26.49,93.54,0.248,1.323
26.49,93.56,0.248,1.323
26.49,93.58,0.248,1.323
26.49,93.59,0.248,1.323
26.49,93.61,0.248,1.323
26.50,93.63,0.248,1.323
26.50,93.64,0.248,1.323
26.50,93.66,0.248,1.323
26.50,93.68,0.248,1.323
26.50,93.69,0.248,1.323
26.51,93.71,0.248,1.323
26.51,93.73,0.248,1.323
26.51,93.74,0.248,1.323
26.51,93.76,0.248,1.323
26.51,93.78,0.248,1.323
26.51,93.79,0.248,1.323
26.52,93.81,0.248,1.323
26.52,93.83,0.248,1.323
26.52,93.85,0.248,1.324
26.52,93.86,0.248,1.324
26.52,93.88,0.248,1.324
26.52,93.89,0.248,1.324
26.53,93.91,0.248,1.324
26.53,93.93,0.248,1.324
26.53,93.94,0.248,1.324
26.53,93.96,0.248,1.324
26.53,93.98,0.248,1.324
26.53,93.99,0.248,1.324
26.53,94.01,0.248,1.324
26.54,94.03,0.248,1.325
26.54,94.04,0.248,1.325
26.54,94.06,0.248,1.325
26.54,94.08,0.248,1.325
26.54,94.09,0.248,1.326
26.54,94.11,0.248,1.326
26.55,94.13,0.248,1.326
26.55,94.14,0.248,1.326
26.55,94.16,0.248,1.326
26.55,94.18,0.248,1.326
26.55,94.19,0.248,1.326
26.56,94.21,0.248,1.325
26.56,94.23,0.248,1.325
26.56,94.24,0.248,1.325
26.56,94.26,0.248,1.325
26.56,94.28,0.248,1.325
26.56,94.29,0.248,1.325
26.57,94.31,0.248,1.325
26.57,94.33,0.249,1.326
26.57,94.34,0.249,1.326
26.57,94.36,0.249,1.326
26.57,94.38,0.249,1.326
26.57,94.39,0.249,1.326
26.58,94.41,0.249,1.326
26.58,94.43,0.249,1.326
26.58,94.44,0.249,1.326
26.58,94.46,0.249,1.326
26.58,94.48,0.249,1.326
26.58,94.49,0.249,1.326
26.58,94.51,0.249,1.326
26.59,94.53,0.249,1.327
26.59,94.54,0.249,1.327
26.59,94.56,0.249,1.327
26.59,94.58,0.249,1.327
26.59,94.59,0.249,1.327
26.59,94.61,0.249,1.327
26.60,94.63,0.249,1.327
26.60,94.65,0.249,1.327
26.60,94.66,0.249,1.327
26.60,94.68,0.249,1.327
26.60,94.69,0.249,1.327
26.61,94.71,0.249,1.327
26.61,94.73,0.249,1.327
26.61,94.74,0.249,1.327
26.61,94.76,0.249,1.327
26.61,94.78,0.249,1.327
26.61,94.79,0.249,1.327
26.62,94.81,0.249,1.328
26.62,94.83,0.249,1.328
26.62,94.84,0.249,1.328
26.62,94.86,0.249,1.328
26.62,94.88,0.249,1.328
26.62,94.89,0.249,1.327
26.63,94.91,0.249,1.327
26.63,94.93,0.249,1.327
26.63,94.95,0.249,1.327
26.63,94.96,0.249,1.327
26.63,94.98,0.249,1.327
26.63,94.99,0.249,1.327
26.63,95.01,0.249,1.327
26.64,95.03,0.249,1.327
26.64,95.04,0.249,1.327
26.64,95.06,0.249,1.328
26.64,95.08,0.249,1.328
26.64,95.09,0.249,1.328
26.64,95.11,0.249,1.328
26.65,95.13,0.249,1.328
26.65,95.14,0.249,1.328
26.65,95.16,0.249,1.328
26.65,95.18,0.249,1.328
26.65,95.19,0.249,1.328
26.66,95.21,0.249,1.328
26.66,95.23,0.249,1.328
26.66,95.24,0.249,1.328
26.66,95.26,0.249,1.328
26.66,95.28,0.249,1.328
26.66,95.29,0.249,1.328
26.67,95.31,0.249,1.328
26.67,95.33,0.249,1.328
26.67,95.34,0.249,1.328
26.67,95.36,0.249,1.328
26.67,95.38,0.249,1.328
26.67,95.39,0.249,1.328
26.68,95.41,0.249,1.328
26.68,95.43,0.249,1.328
26.68,95.44,0.249,1.328
26.68,95.46,0.249,1.328
26.68,95.48,0.249,1.329
26.68,95.49,0.249,1.329
26.68,95.51,0.249,1.329
26.69,95.53,0.249,1.329
26.69,95.54,0.249,1.329
26.69,95.56,0.249,1.329
26.69,95.58,0.249,1.329
26.69,95.59,0.249,1.329
26.69,95.61,0.249,1.329
26.70,95.63,0.249,1.329
26.70,95.64,0.249,1.329
26.70,95.66,0.249,1.330
26.70,95.68,0.249,1.330
26.70,95.69,0.250,1.330
26.71,95.71,0.250,1.330
26.71,95.73,0.250,1.330
26.71,95.74,0.250,1.330
26.71,95.76,0.250,1.330
26.71,95.78,0.250,1.330
26.71,95.79,0.250,1.330
26.72,95.81,0.250,1.330
26.72,95.83,0.250,1.330
26.72,95.84,0.250,1.330
26.72,95.86,0.250,1.330
26.72,95.88,0.250,1.330
26.72,95.89,0.250,1.330
26.73,95.91,0.250,1.330
26.73,95.93,0.250,1.331
26.73,95.94,0.250,1.331
26.73,95.96,0.250,1.331
26.73,95.98,0.250,1.331
26.73,95.99,0.250,1.331
26.73,96.01,0.250,1.331
26.74,96.03,0.250,1.331
26.74,96.05,0.250,1.331
26.74,96.06,0.250,1.331
26.74,96.08,0.250,1.331
26.74,96.10,0.250,1.331
26.74,96.11,0.250,1.331
26.75,96.13,0.250,1.331
26.75,96.14,0.250,1.331
26.75,96.16,0.250,1.331
26.75,96.18,0.250,1.331
26.75,96.19,0.250,1.331
26.76,96.21,0.250,1.331
26.76,96.23,0.250,1.331
26.76,96.25,0.250,1.331
26.76,96.26,0.250,1.331
26.76,96.28,0.250,1.331
26.76,96.30,0.250,1.331
26.77,96.31,0.250,1.332
26.77,96.33,0.250,1.332
26.77,96.34,0.250,1.332
26.77,96.36,0.250,1.332
26.77,96.38,0.250,1.332
26.77,96.40,0.250,1.332
26.78,96.41,0.250,1.332
26.78,96.43,0.250,1.332
26.78,96.45,0.250,1.332
26.78,96.46,0.250,1.332
26.78,96.48,0.250,1.332
26.78,96.50,0.250,1.332
26.78,96.51,0.250,1.332
26.79,96.53,0.250,1.332
26.79,96.55,0.250,1.332
26.79,96.56,0.250,1.332
26.79,96.58,0.250,1.332
26.79,96.60,0.250,1.332
26.79,96.61,0.250,1.333
26.80,96.63,0.250,1.333
26.80,96.65,0.250,1.333
26.80,96.66,0.250,1.333
26.80,96.68,0.250,1.333
26.80,96.70,0.250,1.334
26.81,96.71,0.250,1.334
26.81,96.73,0.250,1.334
26.81,96.75,0.250,1.334
26.81,96.76,0.250,1.334
26.81,96.78,0.250,1.334
26.81,96.79,0.250,1.334
26.82,96.81,0.250,1.334
26.82,96.83,0.250,1.334
26.82,96.84,0.250,1.334
26.82,96.86,0.250,1.334
26.82,96.88,0.250,1.334
26.82,96.90,0.250,1.334
26.83,96.91,0.250,1.334
26.83,96.93,0.250,1.334
26.83,96.95,0.250,1.334
26.83,96.96,0.250,1.335
26.83,96.98,0.250,1.335
26.83,97.00,0.250,1.335
26.83,97.01,0.250,1.335
26.84,97.03,0.250,1.335
26.84,97.05,0.250,1.335
26.84,97.06,0.251,1.335
26.84,97.08,0.251,1.335
26.84,97.10,0.251,1.335
26.84,97.11,0.251,1.335
26.85,97.13,0.251,1.335
26.85,97.14,0.251,1.335
26.85,97.16,0.251,1.335
26.85,97.18,0.251,1.335
26.85,97.20,0.251,1.335
26.86,97.21,0.251,1.335
26.86,97.23,0.251,1.335
26.86,97.25,0.251,1.336
26.86,97.26,0.251,1.336
26.86,97.28,0.251,1.336
26.86,97.30,0.251,1.336
26.87,97.31,0.251,1.336
26.87,97.33,0.251,1.336
26.87,97.35,0.251,1.336
26.87,97.36,0.251,1.336
26.87,97.38,0.251,1.337
26.87,97.40,0.251,1.337
26.88,97.41,0.251,1.337
26.88,97.43,0.251,1.337
26.88,97.45,0.251,1.337
26.88,97.46,0.251,1.337
26.88,97.48,0.251,1.337
26.88,97.50,0.251,1.337
26.88,97.51,0.251,1.337
26.89,97.53,0.251,1.337
26.89,97.55,0.251,1.337
26.89,97.56,0.251,1.337
26.89,97.58,0.251,1.337
26.89,97.60,0.251,1.337
26.89,97.61,0.251,1.337
26.90,97.63,0.251,1.338
26.90,97.65,0.251,1.338
26.90,97.66,0.251,1.338
26.90,97.68,0.251,1.338
26.90,97.70,0.251,1.338
26.91,97.71,0.251,1.338
26.91,97.73,0.251,1.338
26.91,97.75,0.251,1.338
26.91,97.76,0.251,1.338
26.91,97.78,0.251,1.338
26.91,97.80,0.251,1.338
26.92,97.81,0.251,1.338
26.92,97.83,0.251,1.338
26.92,97.85,0.251,1.338
26.92,97.86,0.251,1.338
26.92,97.88,0.251,1.339
26.92,97.90,0.251,1.339
26.93,97.91,0.251,1.338
26.93,97.93,0.251,1.338
26.93,97.95,0.251,1.338
26.93,97.96,0.251,1.338
26.93,97.98,0.251,1.338
26.93,98.00,0.251,1.339
26.93,98.01,0.251,1.339
26.94,98.03,0.251,1.339
26.94,98.05,0.251,1.339
26.94,98.06,0.251,1.339
26.94,98.08,0.251,1.339
26.94,98.10,0.251,1.339
26.94,98.11,0.251,1.339
26.95,98.13,0.251,1.339
26.95,98.15,0.251,1.338
26.95,98.16,0.251,1.339
26.95,98.18,0.251,1.339
26.95,98.20,0.251,1.339
26.96,98.21,0.251,1.339
26.96,98.23,0.251,1.339
26.96,98.25,0.251,1.339
26.96,98.26,0.251,1.339
26.96,98.28,0.251,1.340
26.96,98.30,0.251,1.340
26.97,98.31,0.251,1.340
26.97,98.33,0.251,1.340
26.97,98.35,0.251,1.340
26.97,98.36,0.251,1.340
26.97,98.38,0.251,1.340
26.97,98.40,0.251,1.340
26.98,98.41,0.251,1.340
26.98,98.43,0.251,1.340
26.98,98.45,0.251,1.340
26.98,98.46,0.251,1.340
26.98,98.48,0.251,1.340
26.98,98.50,0.251,1.340
26.98,98.51,0.251,1.340
26.99,98.53,0.251,1.340
26.99,98.55,0.252,1.340
26.99,98.56,0.252,1.340
26.99,98.58,0.252,1.340
26.99,98.60,0.252,1.340
26.99,98.61,0.252,1.340
27.00,98.63,0.252,1.340
27.00,98.65,0.252,1.340
27.00,98.66,0.252,1.340
27.00,98.68,0.252,1.340
27.00,98.70,0.252,1.341
27.01,98.71,0.252,1.340
27.01,98.73,0.252,1.340
27.01,98.75,0.252,1.340
27.01,98.76,0.252,1.340
27.01,98.78,0.252,1.340
27.01,98.80,0.252,1.340
27.02,98.81,0.252,1.340
27.02,98.83,0.252,1.340
27.02,98.84,0.252,1.340
27.02,98.86,0.252,1.341
27.02,98.88,0.252,1.341
27.02,98.90,0.252,1.341
27.03,98.91,0.252,1.341
27.03,98.93,0.252,1.341
27.03,98.95,0.252,1.341
27.03,98.96,0.252,1.341
27.03,98.98,0.252,1.341
27.03,99.00,0.252,1.341
27.03,99.01,0.252,1.341
27.04,99.03,0.252,1.341
27.04,99.05,0.252,1.342
27.04,99.06,0.252,1.342
27.04,99.08,0.252,1.342
27.04,99.10,0.252,1.342
27.04,99.11,0.252,1.342
27.05,99.13,0.252,1.342
27.05,99.15,0.252,1.342
27.05,99.16,0.252,1.342
27.05,99.18,0.252,1.342
27.05,99.20,0.252,1.342
27.06,99.21,0.252,1.342
27.06,99.23,0.252,1.342
27.06,99.25,0.252,1.342
27.06,99.26,0.252,1.342
27.06,99.28,0.252,1.342
27.06,99.30,0.252,1.342
27.07,99.31,0.252,1.342
27.07,99.33,0.252,1.342
27.07,99.35,0.252,1.342
27.07,99.36,0.252,1.342
27.07,99.38,0.252,1.343
27.07,99.40,0.252,1.343
27.08,99.41,0.252,1.343
27.08,99.43,0.252,1.343
27.08,99.45,0.252,1.343
27.08,99.46,0.252,1.343
27.08,99.48,0.252,1.343
27.08,99.50,0.252,1.342
27.08,99.51,0.252,1.342
27.09,99.53,0.252,1.342
27.09,99.55,0.252,1.342
27.09,99.56,0.252,1.342
27.09,99.58,0.252,1.343
27.09,99.60,0.252,1.343
27.09,99.61,0.252,1.343
27.10,99.63,0.252,1.343
27.10,99.65,0.252,1.343
27.10,99.66,0.252,1.343
27.10,99.68,0.252,1.343
27.10,99.70,0.252,1.343
27.11,99.71,0.252,1.343
27.11,99.73,0.252,1.343
27.11,99.75,0.252,1.343
27.11,99.76,0.252,1.343
27.11,99.78,0.252,1.343
27.11,99.80,0.252,1.343
27.12,99.81,0.252,1.343
27.12,99.83,0.252,1.343
27.12,99.85,0.252,1.343
27.12,99.87,0.252,1.343
27.12,99.88,0.252,1.343
27.12,99.90,0.252,1.343
27.13,99.91,0.252,1.343
